,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
91350,rio de janeiro,RJ,2017-08-06 21:38:10,2017-08-06 21:50:16,2017-08-08 13:10:04,2017-08-14 19:23:38,2017-08-30,4,,,2017-08-15 00:00:00,2017-08-15 23:29:57,2017-08-13 21:50:16,58.99,16.66,59.0,492.0,2.0,200.0,1,credit_card,4,75.65,santo andre,SP,health_beauty,Beauty & Health,3960.0,6,OnTime/Early,23,7,Neutral,Very Fast,Very Fast
73506,diadema,SP,2018-07-28 19:49:49,2018-07-31 06:35:21,2018-07-31 14:51:00,2018-08-01 17:11:28,2018-08-07,5,,,2018-08-02 00:00:00,2018-08-03 17:00:10,2018-08-06 06:35:21,159.9,9.28,60.0,441.0,1.0,500.0,1,boleto,1,169.18,campinas,SP,perfumery,Beauty & Health,2760.0,1,OnTime/Early,9,3,Fast,Very Fast,Very Fast
83765,taubate,SP,2018-05-28 07:50:53,2018-05-28 08:15:03,2018-05-28 12:35:00,2018-06-05 16:36:21,2018-06-28,5,Produto bom,,2018-06-06 00:00:00,2018-06-08 20:06:42,2018-06-05 08:15:03,24.9,12.79,25.0,153.0,3.0,250.0,1,credit_card,3,37.69,sao paulo,SP,computers_accessories,Electronics,3600.0,8,OnTime/Early,30,8,Slow,Fast,Fast
19907,rio de janeiro,RJ,2018-04-24 17:38:18,2018-04-24 19:19:33,2018-04-25 14:38:00,2018-05-01 02:38:39,2018-05-28,1,,,2018-05-01 00:00:00,2018-05-01 21:25:23,2018-04-30 18:30:49,19.9,15.23,58.0,675.0,2.0,167.0,1,credit_card,1,35.13,sao paulo,SP,audio,Electronics,704.0,5,OnTime/Early,33,6,Slow,Very Fast,Very Fast
86663,osasco,SP,2017-06-05 13:36:53,2017-06-06 13:10:22,2017-06-09 10:57:42,2017-06-18 11:47:50,2017-06-30,5,,,2017-06-19 00:00:00,2017-06-19 19:10:11,2017-06-12 12:42:15,1199.9,24.97,57.0,2685.0,2.0,900.0,1,boleto,1,1224.87,viamao,RS,health_beauty,Beauty & Health,11700.0,9,OnTime/Early,24,12,Neutral,Fast,Fast
36414,campinas,SP,2017-12-08 19:52:50,2017-12-10 19:50:24,2017-12-12 19:44:13,2018-01-11 18:28:38,2018-01-05,1,,,2018-01-10 00:00:00,2018-01-10 07:11:58,2017-12-14 19:50:24,148.0,24.69,59.0,2001.0,3.0,850.0,1,credit_card,4,330.57,curitiba,PR,furniture_decor,Furniture,8349.0,29,Late,27,33,Slow,Slow,Slow
58027,sao paulo,SP,2017-10-16 18:42:21,2017-10-16 19:40:11,2017-10-18 22:13:24,2017-10-23 19:42:23,2017-11-01,4,,,2017-10-24 00:00:00,2017-10-24 22:40:15,2017-10-20 19:40:11,59.9,13.44,56.0,348.0,2.0,1550.0,1,credit_card,2,220.02,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,4,OnTime/Early,15,7,Fast,Very Fast,Very Fast
193,rio brilhante,MS,2018-01-06 10:44:19,2018-01-06 10:57:22,2018-01-08 16:08:23,2018-01-19 22:23:08,2018-02-07,5,,,2018-01-20 00:00:00,2018-01-22 11:58:38,2018-01-12 10:56:52,99.9,18.27,42.0,250.0,1.0,427.0,1,credit_card,3,118.17,petropolis,RJ,health_beauty,Beauty & Health,3570.0,11,OnTime/Early,31,13,Slow,Fast,Fast
44401,viana,MA,2018-06-11 08:58:16,2018-06-11 09:12:18,2018-06-11 09:55:00,2018-06-22 19:42:02,2018-07-11,3,Boa,Eu gostei,2018-06-23 00:00:00,2018-06-24 00:38:52,2018-06-13 09:12:18,35.0,50.85,58.0,644.0,6.0,250.0,1,credit_card,8,85.85,sao paulo,SP,watches_gifts,Electronics,640.0,11,OnTime/Early,29,11,Slow,Fast,Fast
26763,rio de janeiro,RJ,2018-01-07 14:08:32,2018-01-07 14:47:19,2018-01-09 16:08:07,2018-01-11 21:05:33,2018-02-06,5,,,2018-01-12 00:00:00,2018-01-12 23:44:18,2018-01-11 14:47:19,18.9,14.1,47.0,485.0,1.0,200.0,1,debit_card,1,33.0,sao paulo,SP,electronics,Electronics,6000.0,2,OnTime/Early,29,4,Slow,Very Fast,Very Fast
105156,santo andre,SP,2018-03-06 21:36:26,2018-03-06 21:50:36,2018-03-09 17:36:40,2018-03-22 20:52:59,2018-03-27,5,,,2018-03-23 00:00:00,2018-03-24 02:11:12,2018-03-12 21:50:36,149.9,25.18,48.0,894.0,1.0,533.0,1,credit_card,2,175.08,recife,PE,computers_accessories,Electronics,4840.0,13,OnTime/Early,20,15,Neutral,Fast,Fast
110222,campo grande,MS,2018-07-22 13:31:15,2018-07-23 11:31:23,2018-07-24 08:30:00,2018-08-02 02:57:38,2018-08-10,5,Excelente ,"Chegou antes do prazo estipulado! 
Super recomendo, o relógio é ótimo era para presente de dia dos pais meu esposo adorou! Além de leve é mais bonito que na foto 😊 ",2018-08-02 00:00:00,2018-08-03 01:21:29,2018-07-26 09:18:30,148.9,16.14,54.0,373.0,2.0,191.0,1,credit_card,2,165.04,sumare,SP,watches_gifts,Electronics,3570.0,8,OnTime/Early,18,10,Neutral,Fast,Fast
93470,sao paulo,SP,2017-03-25 10:17:37,2017-03-25 10:17:37,2017-03-28 14:43:43,2017-03-30 13:12:52,2017-04-13,5,,,2017-03-31 00:00:00,2017-04-03 15:12:06,2017-03-30 10:17:37,589.0,13.11,52.0,500.0,1.0,200.0,1,credit_card,8,602.11,sao paulo,SP,computers_accessories,Electronics,2592.0,1,OnTime/Early,18,5,Neutral,Very Fast,Very Fast
60676,taquaritinga,SP,2017-12-24 00:13:16,2017-12-24 00:19:28,2018-01-02 22:37:13,2018-01-10 16:27:51,2018-01-29,5,,,2018-01-11 00:00:00,2018-01-15 17:29:51,2017-12-29 00:19:28,110.0,18.02,43.0,224.0,2.0,6300.0,1,credit_card,12,128.02,arapongas,PR,baby,Fashion,56250.0,7,OnTime/Early,35,17,Slow,Neutral,Very Fast
53245,rio de janeiro,RJ,2018-04-08 19:26:09,2018-04-08 19:35:20,2018-04-09 18:52:26,2018-05-04 19:26:35,2018-05-10,5,,,2018-05-05 00:00:00,2018-05-05 22:38:10,2018-04-12 19:35:20,138.9,15.85,48.0,1193.0,4.0,1800.0,5,voucher,1,17.78,guarulhos,SP,small_appliances,Electronics,8970.0,25,OnTime/Early,31,26,Slow,Slow,Slow
55129,rio de janeiro,RJ,2018-03-31 23:52:42,2018-04-01 00:35:07,2018-04-03 20:41:55,2018-05-21 18:43:24,2018-05-08,5,,,2018-05-10 00:00:00,2018-05-10 14:25:17,2018-04-10 00:35:07,42.0,15.23,43.0,1300.0,4.0,400.0,1,credit_card,3,57.23,sao paulo,SP,computers_accessories,Electronics,1232.0,47,Late,37,50,Slow,Very Slow,Very Slow
38668,mafra,SC,2018-04-01 16:29:59,2018-04-01 16:47:43,2018-04-03 19:25:52,2018-04-13 15:19:19,2018-04-25,5,,,2018-04-14 00:00:00,2018-04-18 20:14:35,2018-04-05 16:47:43,12.65,18.23,30.0,449.0,1.0,150.0,1,credit_card,1,30.88,sao paulo,SP,electronics,Electronics,2800.0,9,OnTime/Early,23,11,Neutral,Fast,Fast
50748,sao paulo,SP,2018-05-23 14:58:24,2018-05-24 15:55:22,2018-05-25 13:58:00,2018-05-28 23:37:31,2018-06-08,4,,Foi entregue antes do prazo mesmo com a paralização dos caminhoneiros,2018-05-29 00:00:00,2018-05-30 02:47:03,2018-05-28 15:55:22,106.8,9.66,53.0,1013.0,5.0,950.0,1,boleto,1,116.46,sorocaba,SP,toys,Entertainment,8880.0,3,OnTime/Early,15,5,Fast,Very Fast,Very Fast
38485,santa maria,RS,2017-05-20 15:43:34,2017-05-20 16:45:23,2017-05-23 10:37:58,2017-05-26 09:58:51,2017-06-22,5,,,2017-05-27 00:00:00,2017-05-29 21:35:32,2017-05-25 16:45:23,31.9,25.63,33.0,1084.0,2.0,200.0,1,credit_card,5,57.53,belo horizonte,MG,computers_accessories,Electronics,2378.0,2,OnTime/Early,32,5,Slow,Very Fast,Very Fast
19522,florianopolis,SC,2017-11-24 20:19:53,2017-11-24 23:32:24,2017-11-28 17:33:42,2017-12-28 19:52:28,2017-12-19,1,,Muita demora na entrega.,2017-12-20 00:00:00,2017-12-20 11:00:58,2017-11-29 23:31:41,69.9,17.74,60.0,703.0,6.0,6300.0,1,credit_card,4,87.64,penapolis,SP,auto,Electronics,20539.0,30,Late,24,33,Neutral,Slow,Slow
50973,sao paulo,SP,2018-03-02 08:35:24,2018-03-02 08:50:25,2018-03-05 22:54:58,2018-03-13 02:28:48,2018-03-20,5,,,2018-03-14 00:00:00,2018-03-16 10:41:20,2018-03-08 08:50:25,329.9,25.11,33.0,317.0,1.0,13800.0,1,credit_card,1,355.01,monte siao,MG,furniture_living_room,Furniture,58174.0,7,OnTime/Early,17,10,Neutral,Fast,Very Fast
12960,serra dos aimores,MG,2018-04-26 15:16:34,2018-04-27 03:51:01,2018-04-27 13:40:00,2018-05-08 20:26:25,2018-05-23,4,,,2018-05-09 00:00:00,2018-05-10 11:48:32,2018-05-04 03:51:01,13.2,18.23,39.0,410.0,1.0,200.0,1,boleto,1,31.43,sao paulo,SP,electronics,Electronics,2800.0,11,OnTime/Early,26,12,Slow,Fast,Fast
111379,contagem,MG,2018-08-01 21:16:43,2018-08-01 21:25:20,2018-08-02 15:16:00,2018-08-07 16:03:22,2018-08-21,5,,,2018-08-08 00:00:00,2018-08-09 15:53:10,2018-08-05 21:25:20,44.9,18.46,55.0,1392.0,1.0,550.0,2,voucher,1,47.78,curitiba,PR,sports_leisure,Entertainment,4096.0,5,OnTime/Early,19,5,Neutral,Very Fast,Very Fast
84672,girua,RS,2018-02-28 20:37:09,2018-02-28 20:50:42,2018-03-01 21:16:52,2018-04-05 01:58:44,2018-03-29,1,,não recebi o produto até o momento,2018-03-31 00:00:00,2018-04-09 22:22:04,2018-03-06 20:50:42,150.0,15.8,58.0,2879.0,1.0,200.0,1,credit_card,4,165.8,franca,SP,health_beauty,Beauty & Health,2268.0,34,Late,28,35,Slow,Slow,Slow
10884,sao paulo,SP,2018-06-05 13:29:55,2018-06-06 02:54:10,2018-06-06 14:07:00,2018-06-12 23:44:43,2018-07-16,5,Super recomendo,Produto original,2018-06-13 00:00:00,2018-06-14 12:12:09,2018-06-14 02:54:10,149.9,25.18,48.0,894.0,1.0,533.0,1,boleto,1,175.08,recife,PE,computers_accessories,Electronics,4840.0,6,OnTime/Early,40,7,Very Slow,Very Fast,Very Fast
91025,sao jose,SC,2017-04-06 15:58:17,2017-04-08 02:45:27,2017-04-12 11:52:36,2017-04-19 10:29:07,2017-05-05,4,,o filho gostou,2017-04-20 00:00:00,2017-04-24 13:02:02,2017-04-18 02:45:27,29.99,14.52,30.0,183.0,1.0,150.0,1,boleto,1,44.51,sao paulo,SP,fashion_male_clothing,Fashion,13851.0,6,OnTime/Early,28,12,Slow,Fast,Very Fast
107310,marialva,PR,2018-05-27 08:57:17,2018-05-27 09:10:16,2018-05-29 10:55:00,2018-06-12 21:47:35,2018-07-11,5,,,2018-06-13 00:00:00,2018-06-16 10:57:13,2018-06-04 09:10:16,94.9,23.59,56.0,1538.0,2.0,625.0,1,credit_card,2,118.49,patos de minas,MG,pet_shop,Home & Garden,7429.0,14,OnTime/Early,44,16,Very Slow,Neutral,Fast
55702,barueri,SP,2018-01-19 13:44:22,2018-01-20 13:42:10,2018-01-23 00:29:10,2018-01-24 20:19:42,2018-02-05,5,,Produto muito bom e com material resistente.,2018-01-25 00:00:00,2018-01-25 23:10:27,2018-01-25 13:42:10,34.5,11.73,54.0,447.0,1.0,1300.0,1,credit_card,1,92.46,pedreira,SP,housewares,Home & Garden,14080.0,1,OnTime/Early,16,5,Neutral,Very Fast,Very Fast
1872,curitiba,PR,2018-04-25 11:01:37,2018-04-25 11:15:14,2018-04-26 12:01:00,2018-04-30 21:21:38,2018-05-18,5,,,2018-05-01 00:00:00,2018-05-03 18:57:51,2018-05-02 11:15:14,155.6,27.17,54.0,2312.0,1.0,3550.0,1,credit_card,10,548.31,bauru,SP,construction_tools_construction,Industry & Construction,18480.0,4,OnTime/Early,22,5,Neutral,Very Fast,Very Fast
84184,londrina,PR,2018-02-15 01:16:03,2018-02-15 01:27:43,2018-02-17 00:27:00,2018-02-23 16:54:57,2018-03-08,3,,,2018-02-24 00:00:00,2018-03-14 10:30:03,2018-02-23 00:27:43,39.9,16.11,56.0,1445.0,2.0,1100.0,1,credit_card,1,56.01,sao paulo,SP,auto,Electronics,12480.0,6,OnTime/Early,20,8,Neutral,Fast,Very Fast
43498,vicosa,MG,2018-08-14 18:33:39,2018-08-14 18:55:22,2018-08-15 12:07:00,2018-08-20 15:56:43,2018-08-28,1,Produto com defeito,O produto tem um pequeno defeito e eu solicitei a troca. Estou aguardando instruções.,2018-08-21 00:00:00,2018-08-21 19:15:13,2018-08-16 18:55:22,65.0,18.56,57.0,276.0,4.0,250.0,1,credit_card,1,83.56,sao paulo,SP,watches_gifts,Electronics,352.0,5,OnTime/Early,13,5,Fast,Very Fast,Very Fast
93201,porto alegre,RS,2017-08-18 00:31:19,2017-08-18 00:45:15,2017-08-24 20:55:05,2017-09-15 21:19:03,2017-09-21,5,,,2017-09-16 00:00:00,2017-09-19 17:06:34,2017-08-24 00:45:15,59.9,17.67,57.0,366.0,2.0,1650.0,1,credit_card,7,77.57,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,22,OnTime/Early,33,28,Slow,Slow,Neutral
38745,porto alegre,RS,2017-10-21 16:00:40,2017-10-21 16:14:23,2017-10-23 22:07:52,2017-10-30 17:27:51,2017-11-17,5,,,2017-10-31 00:00:00,2017-11-03 13:35:29,2017-10-26 16:14:23,23.99,14.1,50.0,2143.0,4.0,150.0,1,credit_card,1,38.09,sao paulo,SP,musical_instruments,Electronics,896.0,6,OnTime/Early,26,9,Slow,Fast,Very Fast
67998,santo antonio de padua,RJ,2017-10-03 23:52:07,2017-10-04 22:28:23,2017-10-06 19:53:18,2017-10-16 16:08:07,2017-11-01,5,,Amei,2017-10-17 00:00:00,2017-10-17 19:36:58,2017-10-10 22:28:23,25.99,16.11,59.0,1092.0,1.0,500.0,1,credit_card,5,84.2,laranjal paulista,SP,bed_bath_table,Furniture,5120.0,9,OnTime/Early,28,12,Slow,Fast,Fast
14698,sao paulo,SP,2018-01-05 12:33:24,2018-01-05 12:48:47,2018-01-06 15:37:31,2018-01-10 15:40:23,2018-01-23,5,,"Recebi antes do prazo, o produto ótimo recomendo",2018-01-11 00:00:00,2018-01-13 00:17:37,2018-01-11 12:48:47,129.9,12.61,55.0,246.0,1.0,1800.0,1,credit_card,1,142.51,piracicaba,SP,bed_bath_table,Furniture,14440.0,4,OnTime/Early,17,5,Neutral,Very Fast,Very Fast
2036,rio bonito,RJ,2017-12-03 18:16:43,2017-12-05 04:15:52,2017-12-06 13:14:46,2017-12-21 17:48:30,2018-01-03,5,,,2017-12-22 00:00:00,2017-12-22 21:27:08,2017-12-11 04:15:52,10.6,15.1,27.0,1280.0,1.0,125.0,1,boleto,1,25.7,ribeirao preto,SP,perfumery,Beauty & Health,3136.0,15,OnTime/Early,30,17,Slow,Neutral,Fast
109026,presidente olegario,MG,2018-04-05 16:11:32,2018-04-05 16:28:49,2018-04-07 16:46:39,2018-04-18 00:24:40,2018-05-02,4,,Recebi tudo certo conforme anúncio. Recomendo,2018-04-19 00:00:00,2018-04-19 10:30:38,2018-04-11 16:28:49,29.98,18.23,57.0,680.0,2.0,250.0,1,credit_card,1,48.21,sao paulo,SP,telephony,Electronics,1547.0,10,OnTime/Early,26,12,Slow,Fast,Fast
42660,passo fundo,RS,2017-05-25 20:33:36,2017-05-25 20:45:09,2017-06-06 14:20:59,2017-06-19 14:58:41,2017-06-21,5,,,2017-06-20 00:00:00,2017-06-21 02:01:58,2017-05-31 20:45:09,159.9,18.37,60.0,430.0,4.0,2200.0,1,credit_card,6,178.27,sao paulo,SP,housewares,Home & Garden,24576.0,13,OnTime/Early,26,24,Slow,Neutral,Fast
31311,governador valadares,MG,2018-02-16 09:46:37,2018-02-17 03:35:32,2018-02-19 23:03:42,2018-02-23 21:13:22,2018-03-09,4,,,2018-02-24 00:00:00,2018-02-28 04:45:08,2018-02-22 02:35:32,34.9,12.48,59.0,409.0,3.0,150.0,1,boleto,1,47.38,sete lagoas,MG,fashion_bags_accessories,Fashion,1584.0,3,OnTime/Early,20,7,Neutral,Very Fast,Very Fast
30827,ji-parana,RO,2017-12-17 17:30:45,2017-12-17 17:54:12,2017-12-20 20:10:26,2018-01-11 21:59:07,2018-01-30,3,,"A embalagem deixou a desejar, por pouco o produto não foi danificado, a caixa estava toda amassada.",2018-01-12 00:00:00,2018-01-13 18:46:10,2017-12-22 17:54:12,38.4,35.67,50.0,830.0,1.0,650.0,1,credit_card,7,74.07,sao paulo,SP,furniture_decor,Furniture,14000.0,22,OnTime/Early,43,25,Very Slow,Slow,Neutral
102034,sao paulo,SP,2017-07-31 12:13:18,2017-07-31 12:25:18,2017-08-02 16:53:10,2017-08-03 19:07:32,2017-08-11,5,,Produto chegou antes do previsto e possui ótima qualidade. Recomendo.,2017-08-04 00:00:00,2017-08-06 21:26:15,2017-08-04 12:25:18,34.9,9.34,44.0,331.0,1.0,360.0,1,credit_card,2,88.48,santo andre,SP,bed_bath_table,Furniture,5616.0,1,OnTime/Early,10,3,Fast,Very Fast,Very Fast
10999,salvador,BA,2018-04-08 10:10:10,2018-04-08 10:29:50,2018-04-11 00:38:20,2018-04-29 11:58:53,2018-05-07,5,,,2018-04-30 00:00:00,2018-05-01 22:49:31,2018-04-12 10:29:50,149.0,27.77,60.0,1152.0,3.0,3700.0,1,credit_card,3,176.77,salto,SP,furniture_decor,Furniture,32175.0,18,OnTime/Early,28,21,Slow,Neutral,Neutral
37736,petropolis,RJ,2017-12-14 20:07:31,2017-12-14 20:18:34,2017-12-22 23:09:55,2018-01-09 14:04:47,2018-01-11,4,,,2018-01-10 00:00:00,2018-01-10 16:33:04,2017-12-20 20:18:34,37.95,15.1,31.0,638.0,4.0,550.0,1,credit_card,2,106.1,salto,SP,home_construction,Furniture,7803.0,17,OnTime/Early,27,25,Slow,Slow,Neutral
61399,recife,PE,2018-02-18 11:02:12,2018-02-18 11:15:31,2018-02-20 21:49:23,2018-03-20 23:34:54,2018-03-19,3,,,2018-03-21 00:00:00,2018-03-21 05:38:25,2018-02-22 11:15:31,92.0,17.92,41.0,790.0,5.0,477.0,1,credit_card,4,109.92,sao paulo,SP,electronics,Electronics,4032.0,28,Late,28,30,Slow,Slow,Slow
40359,saquarema,RJ,2017-03-03 14:22:17,2017-03-03 14:35:08,2017-03-06 11:08:16,2017-03-08 13:41:52,2017-03-27,5,,"MOCHILA LINDA E SUPER CONFORTÁVEL..
AMEIIIIIIII",2017-03-09 00:00:00,2017-03-10 14:44:20,2017-03-10 14:35:08,89.0,17.36,34.0,245.0,3.0,1100.0,1,credit_card,1,106.36,serra negra,SP,stationery,Books & Stationery,26040.0,2,OnTime/Early,23,4,Neutral,Very Fast,Very Fast
41934,rio de janeiro,RJ,2018-07-02 20:37:52,2018-07-05 16:09:15,2018-07-05 15:56:00,2018-07-12 17:38:46,2018-08-15,4,,,2018-07-13 00:00:00,2018-07-13 21:41:22,2018-07-10 08:31:41,124.89,22.8,56.0,246.0,1.0,194.0,1,boleto,1,147.69,maringa,PR,computers_accessories,Electronics,4725.0,7,OnTime/Early,43,9,Very Slow,Fast,Very Fast
38356,uberaba,MG,2018-07-20 20:25:01,2018-07-20 20:43:43,2018-07-26 18:58:00,2018-07-28 19:10:45,2018-08-13,5,recomendo,produto igual ao descrito no site - fiquei satisfeita,2018-07-29 00:00:00,2018-07-31 00:47:08,2018-08-01 20:43:43,28.9,14.5,33.0,1084.0,2.0,200.0,1,credit_card,1,43.4,belo horizonte,MG,computers_accessories,Electronics,2378.0,2,OnTime/Early,23,7,Neutral,Very Fast,Very Fast
3265,fortaleza,CE,2017-07-22 15:26:00,2017-07-22 15:43:02,2017-07-24 20:17:34,2017-08-11 19:57:46,2017-08-25,5,,,2017-08-12 00:00:00,2017-08-14 23:23:52,2017-07-27 15:43:02,39.99,17.63,52.0,728.0,1.0,75.0,1,credit_card,1,57.62,sao paulo,SP,telephony,Electronics,1045.0,17,OnTime/Early,33,20,Slow,Neutral,Neutral
1899,rio de janeiro,RJ,2017-11-14 03:16:49,2017-11-14 03:30:17,2017-11-16 09:51:16,2017-11-27 18:52:11,2017-12-05,5,,,2017-11-28 00:00:00,2017-11-29 00:59:53,2017-11-21 03:30:17,38.99,16.11,58.0,697.0,1.0,550.0,1,credit_card,3,220.4,ibitinga,SP,bed_bath_table,Furniture,2560.0,11,OnTime/Early,20,13,Neutral,Fast,Fast
53301,sao paulo,SP,2017-07-16 18:19:25,2017-07-17 18:25:23,2017-07-20 15:45:53,2017-07-31 18:03:02,2017-07-28,1,,Eu estou tentando cancelar faz tempo devido o valor do frete muito abusivo ,2017-07-30 00:00:00,2017-07-30 14:19:07,2017-07-21 18:25:23,1.2,7.89,45.0,232.0,3.0,800.0,1,credit_card,2,196.11,sao paulo,SP,health_beauty,Beauty & Health,1260.0,11,Late,11,14,Fast,Fast,Fast
94276,guarulhos,SP,2017-09-21 08:13:45,2017-09-21 08:26:17,2017-09-26 20:28:34,2017-10-01 14:14:46,2017-10-06,5,,,2017-10-02 00:00:00,2017-10-05 00:55:03,2017-09-27 08:26:17,79.9,11.76,59.0,249.0,2.0,1500.0,1,credit_card,3,91.66,sao paulo,SP,toys,Entertainment,20000.0,4,OnTime/Early,14,10,Fast,Fast,Very Fast
60376,sao joao de meriti,RJ,2018-05-01 19:28:53,2018-05-01 19:52:46,2018-05-03 13:45:00,2018-05-15 19:41:07,2018-05-21,5,"Muito bom, adorei!!!",Ótimo!!!,2018-05-16 00:00:00,2018-05-20 16:49:23,2018-05-07 19:52:46,119.99,15.72,23.0,68.0,1.0,400.0,1,credit_card,1,135.71,betim,MG,perfumery,Beauty & Health,13125.0,12,OnTime/Early,19,14,Neutral,Fast,Fast
101312,presidente prudente,SP,2017-10-23 16:53:19,2017-10-24 03:28:42,2017-10-27 18:33:45,2017-11-08 16:53:03,2017-11-16,4,,,2017-11-09 00:00:00,2017-11-09 20:26:46,2017-10-30 03:28:42,14.9,15.1,33.0,1405.0,3.0,150.0,1,boleto,1,65.0,cascavel,PR,furniture_decor,Furniture,1750.0,11,OnTime/Early,23,15,Neutral,Fast,Fast
14273,uberlandia,MG,2017-04-11 22:01:04,2017-04-11 22:15:15,2017-04-12 11:51:10,2017-04-25 11:28:06,2017-05-09,1,,"Não foi entregue o produto que comprei, enviaram outro produto e solicitei a troca, enviaram um voucher que não foi aceito pelo correios, tive que ligar novamente e reclamar, voltar no correios ....",2017-04-28 00:00:00,2017-05-17 12:12:56,2017-04-17 22:15:15,113.0,33.09,57.0,574.0,4.0,5950.0,1,credit_card,2,146.09,pinhais,PR,sports_leisure,Entertainment,48000.0,12,OnTime/Early,27,13,Slow,Fast,Fast
35613,sao paulo,SP,2018-03-20 14:19:47,2018-03-20 14:35:39,2018-03-27 04:28:43,2018-03-27 21:59:00,2018-04-02,5,,muito bom,2018-03-28 00:00:00,2018-03-29 11:18:59,2018-03-26 14:31:50,47.65,7.39,40.0,409.0,1.0,1110.0,1,credit_card,2,55.04,indaiatuba,SP,health_beauty,Beauty & Health,3762.0,0,OnTime/Early,12,7,Fast,Very Fast,Very Fast
12648,atibaia,SP,2018-01-25 00:33:55,2018-01-25 00:53:18,2018-01-25 20:27:17,2018-01-29 21:26:53,2018-02-19,5,,,2018-01-30 00:00:00,2018-01-31 11:00:37,2018-01-31 00:53:18,150.0,12.55,60.0,2894.0,1.0,200.0,1,credit_card,3,162.55,franca,SP,health_beauty,Beauty & Health,2805.0,4,OnTime/Early,24,4,Neutral,Very Fast,Very Fast
9612,sao paulo,SP,2018-01-08 12:25:43,2018-01-08 12:35:51,2018-01-11 17:58:45,2018-01-19 16:06:26,2018-02-08,4,,,2018-01-20 00:00:00,2018-01-30 20:15:42,2018-01-18 12:35:21,59.9,14.15,41.0,592.0,1.0,1900.0,1,credit_card,3,444.3,maringa,PR,furniture_decor,Furniture,9360.0,7,OnTime/Early,30,11,Slow,Fast,Very Fast
82837,sao paulo,SP,2018-01-02 11:55:22,2018-01-03 04:11:32,2018-01-05 10:33:16,2018-01-09 21:48:08,2018-01-24,5,,,2018-01-10 00:00:00,2018-01-15 16:46:23,2018-01-09 04:11:32,139.0,13.99,48.0,262.0,1.0,6150.0,1,boleto,1,152.99,ibitinga,SP,bed_bath_table,Furniture,36608.0,4,OnTime/Early,21,7,Neutral,Very Fast,Very Fast
4309,conselheiro lafaiete,MG,2018-01-15 13:14:35,2018-01-15 13:30:34,2018-01-16 21:08:21,2018-02-05 21:14:43,2018-02-09,1,,,2018-02-06 00:00:00,2018-02-07 09:34:50,2018-01-19 13:30:24,148.0,20.28,59.0,2001.0,3.0,850.0,1,credit_card,2,168.28,curitiba,PR,furniture_decor,Furniture,8349.0,20,OnTime/Early,24,21,Neutral,Neutral,Neutral
42990,eunapolis,BA,2017-05-02 18:31:54,2017-05-03 15:02:35,2017-05-03 15:39:31,2017-05-23 11:52:49,2017-06-09,3,,,2017-05-24 00:00:00,2017-05-24 23:26:06,2017-05-09 15:02:35,19.9,20.8,58.0,102.0,2.0,250.0,1,credit_card,1,40.7,campo limpo paulista,SP,toys,Entertainment,10000.0,19,OnTime/Early,37,20,Slow,Neutral,Neutral
95609,sao paulo,SP,2018-03-16 19:16:56,2018-03-16 19:30:33,2018-03-21 14:11:16,2018-04-05 20:51:24,2018-04-05,5,,,2018-04-06 00:00:00,2018-04-07 00:34:14,2018-03-22 19:30:33,109.9,18.36,42.0,250.0,1.0,427.0,1,credit_card,1,128.26,petropolis,RJ,health_beauty,Beauty & Health,3570.0,15,Late,19,20,Neutral,Neutral,Fast
77734,faxinal,PR,2017-01-31 14:19:02,2017-01-31 15:25:23,2017-02-02 10:13:04,2017-02-08 14:47:43,2017-03-07,4,,,2017-02-09 00:00:00,2017-02-10 10:03:40,2017-02-07 14:19:02,442.95,17.27,35.0,564.0,2.0,500.0,1,credit_card,6,460.22,barueri,SP,watches_gifts,Electronics,6555.0,6,OnTime/Early,34,8,Slow,Fast,Very Fast
74930,sao paulo,SP,2017-12-04 11:38:57,2017-12-04 16:32:48,2017-12-08 18:24:53,2017-12-16 03:04:05,2017-12-27,5,,,2017-12-16 00:00:00,2017-12-17 00:24:54,2017-12-08 16:31:32,89.9,16.26,54.0,245.0,1.0,1383.0,1,credit_card,2,106.16,ibitinga,SP,bed_bath_table,Furniture,20000.0,7,OnTime/Early,22,11,Neutral,Fast,Very Fast
12,sao paulo,SP,2018-03-07 15:57:14,2018-03-07 16:15:30,2018-03-12 23:02:49,2018-03-15 00:46:30,2018-03-19,3,,Produto chegou no prazo o problema que veio na frente da capa danificado faltado couro embaixo por sinal falam que couro mas não muito ruim !!! Não recomendo essa loja !!!!,2018-03-16 00:00:00,2018-03-16 11:12:20,2018-03-13 16:15:30,27.99,8.4,59.0,818.0,6.0,300.0,1,credit_card,3,36.39,sao paulo,SP,telephony,Electronics,816.0,2,OnTime/Early,11,7,Fast,Very Fast,Very Fast
